PARTICIPANT_ID	TEST_SECTION_ID	SENTENCE	USER_INPUT	KEYSTROKE_ID	PRESS_TIME	RELEASE_TIME	LETTER	KEYCODE
217466	2359894	This has now become the most pressing story in the capital.	This has now become the most pressing story in tyhe capital	112125336	1474830841350	1474830841406	y	84
217466	2359894	This has now become the most pressing story in the capital.	This has now become the most pressing story in tyhe capital	112125339	1474830841438	1474830841510	h	72
217466	2359894	This has now become the most pressing story in the capital.	This has now become the most pressing story in tyhe capital	112125344	1474830841606	1474830841706	e	69
217466	2359894	This has now become the most pressing story in the capital.	This has now become the most pressing story in tyhe capital	112125386	1474830841706	1474830841776	 	32
217466	2359894	This has now become the most pressing story in the capital.	This has now become the most pressing story in tyhe capital	112125389	1474830842561	1474830842742	c	67
217466	2359894	This has now become the most pressing story in the capital.	This has now become the most pressing story in tyhe capital	112125391	1474830842686	1474830842822	a	65
217466	2359894	This has now become the most pressing story in the capital.	This has now become the most pressing story in tyhe capital	112125393	1474830842822	1474830842979	p	80
217466	2359894	This has now become the most pressing story in the capital.	This has now become the most pressing story in tyhe capital	112125446	1474830842923	1474830843049	i	73
217466	2359894	This has now become the most pressing story in the capital.	This has now become the most pressing story in tyhe capital	112125447	1474830843080	1474830843190	r	84
217466	2359894	This has now become the most pressing story in the capital.	This has now become the most pressing story in tyhe capital	112125448	1474830843711	1474830843793	BKSP	8
217466	2359894	This has now become the most pressing story in the capital.	This has now become the most pressing story in tyhe capital	112125449	1474830843984	1474830844095	a	65
217466	2359894	This has now become the most pressing story in the capital.	This has now become the most pressing story in tyhe capital	112125450	1474830844038	1474830844157	l	76
217466	2359910	Need you or John to step out.	Need you or john to step out	112125657	1474830848470	1474830848997	SHIFT	16
217466	2359910	Need you or John to step out.	Need you or john to step out	112125656	1474830848890	1474830848966	N	78
217466	2359910	Need you or John to step out.	Need you or john to step out	112125659	1474830849093	1474830849149	e	69
217466	2359910	Need you or John to step out.	Need you or john to step out	112125662	1474830849229	1474830849300	e	69
217466	2359910	Need you or John to step out.	Need you or john to step out	112125665	1474830849394	1474830849498	c	67
217466	2359910	Need you or John to step out.	Need you or john to step out	112125668	1474830850333	1474830850446	BKSP	8
217466	2359910	Need you or John to step out.	Need you or john to step out	112125681	1474830850400	1474830850486	d	68
217466	2359910	Need you or John to step out.	Need you or john to step out	112125684	1474830850457	1474830850612	 	32
217466	2359910	Need you or John to step out.	Need you or john to step out	112125688	1474830850718	1474830850822	y	89
217466	2359910	Need you or John to step out.	Need you or john to step out	112125691	1474830850784	1474830850910	o	79
217466	2359910	Need you or John to step out.	Need you or john to step out	112125696	1474830850867	1474830850984	u	85
217466	2359910	Need you or John to step out.	Need you or john to step out	112125741	1474830850910	1474830851034	 	32
217466	2359910	Need you or John to step out.	Need you or john to step out	112125744	1474830851034	1474830851146	o	79
217466	2359910	Need you or John to step out.	Need you or john to step out	112125747	1474830851178	1474830851235	r	82
217466	2359910	Need you or John to step out.	Need you or john to step out	112125750	1474830851251	1474830851344	 	32
217466	2359910	Need you or John to step out.	Need you or john to step out	112125754	1474830851601	1474830851746	j	74
217466	2359910	Need you or John to step out.	Need you or john to step out	112125757	1474830851746	1474830851896	o	79
217466	2359910	Need you or John to step out.	Need you or john to step out	112125771	1474830851896	1474830851952	h	72
217466	2359910	Need you or John to step out.	Need you or john to step out	112125773	1474830852077	1474830852150	n	78
217466	2359910	Need you or John to step out.	Need you or john to step out	112125776	1474830852150	1474830852265	 	32
217466	2359910	Need you or John to step out.	Need you or john to step out	112125779	1474830852390	1474830852518	t	84
217466	2359910	Need you or John to step out.	Need you or john to step out	112125808	1474830852476	1474830852570	o	79
217466	2359910	Need you or John to step out.	Need you or john to step out	112125809	1474830852520	1474830852633	 	32
217466	2359910	Need you or John to step out.	Need you or john to step out	112125810	1474830852736	1474830852849	s	83
217466	2359910	Need you or John to step out.	Need you or john to step out	112125812	1474830853368	1474830853478	t	84
217466	2359910	Need you or John to step out.	Need you or john to step out	112125816	1474830853452	1474830853567	e	69
217466	2359910	Need you or John to step out.	Need you or john to step out	112125819	1474830853567	1474830853687	p	80
217466	2359910	Need you or John to step out.	Need you or john to step out	112125828	1474830853653	1474830853792	 	32
217466	2359910	Need you or John to step out.	Need you or john to step out	112125829	1474830853943	1474830854094	o	79
217466	2359910	Need you or John to step out.	Need you or john to step out	112125830	1474830854067	1474830854187	u	85
217466	2359910	Need you or John to step out.	Need you or john to step out	112125831	1474830854137	1474830854187	t	84
217466	2359921	I bet you it will be a strong motor all day, though.	I bet you it will be a strong motor all day, though.	112126225	1474830862125	1474830862361	SHIFT	16
217466	2359921	I bet you it will be a strong motor all day, though.	I bet you it will be a strong motor all day, though.	112126227	1474830862300	1474830862361	I	73
217466	2359921	I bet you it will be a strong motor all day, though.	I bet you it will be a strong motor all day, though.	112126232	1474830862408	1474830862511	 	32
217466	2359921	I bet you it will be a strong motor all day, though.	I bet you it will be a strong motor all day, though.	112126235	1474830862620	1474830862679	b	66
217466	2359921	I bet you it will be a strong motor all day, though.	I bet you it will be a strong motor all day, though.	112126240	1474830862710	1474830862910	e	69
217466	2359921	I bet you it will be a strong motor all day, though.	I bet you it will be a strong motor all day, though.	112126249	1474830862880	1474830862990	t	84
217466	2359921	I bet you it will be a strong motor all day, though.	I bet you it will be a strong motor all day, though.	112126250	1474830862947	1474830863060	 	32
217466	2359921	I bet you it will be a strong motor all day, though.	I bet you it will be a strong motor all day, though.	112126252	1474830863107	1474830863193	y	89
217466	2359921	I bet you it will be a strong motor all day, though.	I bet you it will be a strong motor all day, though.	112126256	1474830863193	1474830863313	o	79
217466	2359921	I bet you it will be a strong motor all day, though.	I bet you it will be a strong motor all day, though.	112126261	1474830863262	1474830863379	u	85
217466	2359921	I bet you it will be a strong motor all day, though.	I bet you it will be a strong motor all day, though.	112126281	1474830863313	1474830863416	 	32
217466	2359921	I bet you it will be a strong motor all day, though.	I bet you it will be a strong motor all day, though.	112126284	1474830863510	1474830863626	i	73
217466	2359921	I bet you it will be a strong motor all day, though.	I bet you it will be a strong motor all day, though.	112126290	1474830863626	1474830863694	t	84
217466	2359921	I bet you it will be a strong motor all day, though.	I bet you it will be a strong motor all day, though.	112126294	1474830863710	1474830863813	 	32
217466	2359921	I bet you it will be a strong motor all day, though.	I bet you it will be a strong motor all day, though.	112126297	1474830863838	1474830863927	w	87
217466	2359921	I bet you it will be a strong motor all day, though.	I bet you it will be a strong motor all day, though.	112126300	1474830863958	1474830864044	i	73
217466	2359921	I bet you it will be a strong motor all day, though.	I bet you it will be a strong motor all day, though.	112126330	1474830864129	1474830864180	l	76
217466	2359921	I bet you it will be a strong motor all day, though.	I bet you it will be a strong motor all day, though.	112126333	1474830864243	1474830864331	l	76
217466	2359921	I bet you it will be a strong motor all day, though.	I bet you it will be a strong motor all day, though.	112126336	1474830864281	1474830864425	 	32
217466	2359921	I bet you it will be a strong motor all day, though.	I bet you it will be a strong motor all day, though.	112126339	1474830864487	1474830864547	b	66
217466	2359921	I bet you it will be a strong motor all day, though.	I bet you it will be a strong motor all day, though.	112126340	1474830864594	1474830864685	a	65
217466	2359921	I bet you it will be a strong motor all day, though.	I bet you it will be a strong motor all day, though.	112126372	1474830864648	1474830864765	 	32
217466	2359921	I bet you it will be a strong motor all day, though.	I bet you it will be a strong motor all day, though.	112126373	1474830865651	1474830865714	BKSP	8
217466	2359921	I bet you it will be a strong motor all day, though.	I bet you it will be a strong motor all day, though.	112126374	1474830865792	1474830865899	BKSP	8
217466	2359921	I bet you it will be a strong motor all day, though.	I bet you it will be a strong motor all day, though.	112126377	1474830865849	1474830865933	e	69
217466	2359921	I bet you it will be a strong motor all day, though.	I bet you it will be a strong motor all day, though.	112126381	1474830865899	1474830865980	 	32
217466	2359921	I bet you it will be a strong motor all day, though.	I bet you it will be a strong motor all day, though.	112126387	1474830866106	1474830866196	b	66
217466	2359921	I bet you it will be a strong motor all day, though.	I bet you it will be a strong motor all day, though.	112126393	1474830866479	1474830866563	BKSP	8
217466	2359921	I bet you it will be a strong motor all day, though.	I bet you it will be a strong motor all day, though.	112126400	1474830866563	1474830866613	a	65
217466	2359921	I bet you it will be a strong motor all day, though.	I bet you it will be a strong motor all day, though.	112126415	1474830866589	1474830866640	 	32
217466	2359921	I bet you it will be a strong motor all day, though.	I bet you it will be a strong motor all day, though.	112126417	1474830867043	1474830867185	s	83
217466	2359921	I bet you it will be a strong motor all day, though.	I bet you it will be a strong motor all day, though.	112126419	1474830867234	1474830867316	t	84
217466	2359921	I bet you it will be a strong motor all day, though.	I bet you it will be a strong motor all day, though.	112126422	1474830867410	1474830867446	r	84
217466	2359921	I bet you it will be a strong motor all day, though.	I bet you it will be a strong motor all day, though.	112126505	1474830867465	1474830867568	o	79
217466	2359921	I bet you it will be a strong motor all day, though.	I bet you it will be a strong motor all day, though.	112126507	1474830867677	1474830867751	g	78
217466	2359921	I bet you it will be a strong motor all day, though.	I bet you it will be a strong motor all day, though.	112126510	1474830868104	1474830868168	BKSP	8
217466	2359921	I bet you it will be a strong motor all day, though.	I bet you it will be a strong motor all day, though.	112126515	1474830868256	1474830868317	BKSP	8
217466	2359921	I bet you it will be a strong motor all day, though.	I bet you it will be a strong motor all day, though.	112126523	1474830868396	1474830868466	BKSP	8
217466	2359921	I bet you it will be a strong motor all day, though.	I bet you it will be a strong motor all day, though.	112126527	1474830868528	1474830868585	BKSP	8
217466	2359921	I bet you it will be a strong motor all day, though.	I bet you it will be a strong motor all day, though.	112126529	1474830868663	1474830868733	BKSP	8
217466	2359921	I bet you it will be a strong motor all day, though.	I bet you it will be a strong motor all day, though.	112126531	1474830869221	1474830869333	e	69
217466	2359921	I bet you it will be a strong motor all day, though.	I bet you it will be a strong motor all day, though.	112126533	1474830869552	1474830869649	BKSP	8
217466	2359921	I bet you it will be a strong motor all day, though.	I bet you it will be a strong motor all day, though.	112126535	1474830869665	1474830869770	r	82
217466	2359921	I bet you it will be a strong motor all day, though.	I bet you it will be a strong motor all day, though.	112126546	1474830869863	1474830870040	o	79
217466	2359921	I bet you it will be a strong motor all day, though.	I bet you it will be a strong motor all day, though.	112126537	1474830869965	1474830870019	n	78
217466	2359921	I bet you it will be a strong motor all day, though.	I bet you it will be a strong motor all day, though.	112126547	1474830870474	1474830870536	g	71
217466	2359921	I bet you it will be a strong motor all day, though.	I bet you it will be a strong motor all day, though.	112126548	1474830870536	1474830870663	 	32
217466	2359921	I bet you it will be a strong motor all day, though.	I bet you it will be a strong motor all day, though.	112126549	1474830870970	1474830871133	m	77
217466	2359921	I bet you it will be a strong motor all day, though.	I bet you it will be a strong motor all day, though.	112126606	1474830871084	1474830871226	o	79
217466	2359921	I bet you it will be a strong motor all day, though.	I bet you it will be a strong motor all day, though.	112126551	1474830871133	1474830871202	r	82
217466	2359921	I bet you it will be a strong motor all day, though.	I bet you it will be a strong motor all day, though.	112126608	1474830871304	1474830871401	r	82
217466	2359921	I bet you it will be a strong motor all day, though.	I bet you it will be a strong motor all day, though.	112126610	1474830871755	1474830871804	BKSP	8
217466	2359921	I bet you it will be a strong motor all day, though.	I bet you it will be a strong motor all day, though.	112126612	1474830871882	1474830871981	BKSP	8
217466	2359921	I bet you it will be a strong motor all day, though.	I bet you it will be a strong motor all day, though.	112126613	1474830871937	1474830872029	t	84
217466	2359921	I bet you it will be a strong motor all day, though.	I bet you it will be a strong motor all day, though.	112126616	1474830872003	1474830872101	o	79
217466	2359921	I bet you it will be a strong motor all day, though.	I bet you it will be a strong motor all day, though.	112126619	1474830872132	1474830872218	r	82
217466	2359921	I bet you it will be a strong motor all day, though.	I bet you it will be a strong motor all day, though.	112126622	1474830872625	1474830872750	 	32
217466	2359921	I bet you it will be a strong motor all day, though.	I bet you it will be a strong motor all day, though.	112126635	1474830872750	1474830872844	a	65
217466	2359921	I bet you it will be a strong motor all day, though.	I bet you it will be a strong motor all day, though.	112126638	1474830872844	1474830872887	l	76
217466	2359921	I bet you it will be a strong motor all day, though.	I bet you it will be a strong motor all day, though.	112126645	1474830872950	1474830873069	l	76
217466	2359921	I bet you it will be a strong motor all day, though.	I bet you it will be a strong motor all day, though.	112126650	1474830873069	1474830873137	 	32
217466	2359921	I bet you it will be a strong motor all day, though.	I bet you it will be a strong motor all day, though.	112126654	1474830873153	1474830873301	d	68
217466	2359921	I bet you it will be a strong motor all day, though.	I bet you it will be a strong motor all day, though.	112126682	1474830873269	1474830873389	a	65
217466	2359921	I bet you it will be a strong motor all day, though.	I bet you it will be a strong motor all day, though.	112126687	1474830873345	1474830873422	y	89
217466	2359921	I bet you it will be a strong motor all day, though.	I bet you it will be a strong motor all day, though.	112126694	1474830873594	1474830873770	,	188
217466	2359921	I bet you it will be a strong motor all day, though.	I bet you it will be a strong motor all day, though.	112126698	1474830873685	1474830873849	 	32
217466	2359921	I bet you it will be a strong motor all day, though.	I bet you it will be a strong motor all day, though.	112126699	1474830873943	1474830874070	t	84
217466	2359921	I bet you it will be a strong motor all day, though.	I bet you it will be a strong motor all day, though.	112126701	1474830874070	1474830874206	h	72
217466	2359921	I bet you it will be a strong motor all day, though.	I bet you it will be a strong motor all day, though.	112126722	1474830874185	1474830874356	o	79
217466	2359921	I bet you it will be a strong motor all day, though.	I bet you it will be a strong motor all day, though.	112126726	1474830874303	1474830874429	u	85
217466	2359921	I bet you it will be a strong motor all day, though.	I bet you it will be a strong motor all day, though.	112126729	1474830874403	1474830874488	g	71
217466	2359921	I bet you it will be a strong motor all day, though.	I bet you it will be a strong motor all day, though.	112126734	1474830874504	1474830874636	h	72
217466	2359921	I bet you it will be a strong motor all day, though.	I bet you it will be a strong motor all day, though.	112126739	1474830874820	1474830874889	.	190
217466	2359933	It is very unlikely that patrons of tour operators are troublemakers.	It is very unlikely that patrons of tour operators are troublemakers.	112126993	1474830881198	1474830881914	SHIFT	16
217466	2359933	It is very unlikely that patrons of tour operators are troublemakers.	It is very unlikely that patrons of tour operators are troublemakers.	112126996	1474830881873	1474830881914	U	85
217466	2359933	It is very unlikely that patrons of tour operators are troublemakers.	It is very unlikely that patrons of tour operators are troublemakers.	112126999	1474830882039	1474830882142	t	84
217466	2359933	It is very unlikely that patrons of tour operators are troublemakers.	It is very unlikely that patrons of tour operators are troublemakers.	112127002	1474830882097	1474830882257	 	32
217466	2359933	It is very unlikely that patrons of tour operators are troublemakers.	It is very unlikely that patrons of tour operators are troublemakers.	112127005	1474830882587	1474830882661	BKSP	8
217466	2359933	It is very unlikely that patrons of tour operators are troublemakers.	It is very unlikely that patrons of tour operators are troublemakers.	112127008	1474830882739	1474830882814	BKSP	8
217466	2359933	It is very unlikely that patrons of tour operators are troublemakers.	It is very unlikely that patrons of tour operators are troublemakers.	112127009	1474830882873	1474830882932	BKSP	8
217466	2359933	It is very unlikely that patrons of tour operators are troublemakers.	It is very unlikely that patrons of tour operators are troublemakers.	112127010	1474830883010	1474830883110	BKSP	8
217466	2359933	It is very unlikely that patrons of tour operators are troublemakers.	It is very unlikely that patrons of tour operators are troublemakers.	112127011	1474830883172	1474830883395	SHIFT	16
217466	2359933	It is very unlikely that patrons of tour operators are troublemakers.	It is very unlikely that patrons of tour operators are troublemakers.	112127012	1474830883328	1474830883395	I	73
217466	2359933	It is very unlikely that patrons of tour operators are troublemakers.	It is very unlikely that patrons of tour operators are troublemakers.	112127014	1474830883489	1474830883565	t	84
217466	2359933	It is very unlikely that patrons of tour operators are troublemakers.	It is very unlikely that patrons of tour operators are troublemakers.	112127053	1474830883548	1474830883645	 	32
217466	2359933	It is very unlikely that patrons of tour operators are troublemakers.	It is very unlikely that patrons of tour operators are troublemakers.	112127057	1474830883692	1474830883779	i	73
217466	2359933	It is very unlikely that patrons of tour operators are troublemakers.	It is very unlikely that patrons of tour operators are troublemakers.	112127061	1474830883779	1474830883877	s	83
217466	2359933	It is very unlikely that patrons of tour operators are troublemakers.	It is very unlikely that patrons of tour operators are troublemakers.	112127067	1474830883877	1474830883932	 	32
217466	2359933	It is very unlikely that patrons of tour operators are troublemakers.	It is very unlikely that patrons of tour operators are troublemakers.	112127071	1474830883979	1474830884094	w	87
217466	2359933	It is very unlikely that patrons of tour operators are troublemakers.	It is very unlikely that patrons of tour operators are troublemakers.	112127075	1474830884491	1474830884610	BKSP	8
217466	2359933	It is very unlikely that patrons of tour operators are troublemakers.	It is very unlikely that patrons of tour operators are troublemakers.	112127078	1474830884610	1474830884726	v	86
217466	2359933	It is very unlikely that patrons of tour operators are troublemakers.	It is very unlikely that patrons of tour operators are troublemakers.	112127094	1474830884665	1474830884860	e	69
217466	2359933	It is very unlikely that patrons of tour operators are troublemakers.	It is very unlikely that patrons of tour operators are troublemakers.	112127099	1474830884860	1474830885010	r	82
217466	2359933	It is very unlikely that patrons of tour operators are troublemakers.	It is very unlikely that patrons of tour operators are troublemakers.	112127103	1474830885010	1474830885116	y	89
217466	2359933	It is very unlikely that patrons of tour operators are troublemakers.	It is very unlikely that patrons of tour operators are troublemakers.	112127106	1474830885062	1474830885184	 	32
217466	2359933	It is very unlikely that patrons of tour operators are troublemakers.	It is very unlikely that patrons of tour operators are troublemakers.	112127178	1474830885325	1474830885401	i	85
217466	2359933	It is very unlikely that patrons of tour operators are troublemakers.	It is very unlikely that patrons of tour operators are troublemakers.	112127181	1474830885994	1474830886081	BKSP	8
217466	2359933	It is very unlikely that patrons of tour operators are troublemakers.	It is very unlikely that patrons of tour operators are troublemakers.	112127187	1474830886097	1474830886167	n	78
217466	2359933	It is very unlikely that patrons of tour operators are troublemakers.	It is very unlikely that patrons of tour operators are troublemakers.	112127191	1474830886573	1474830886685	l	76
217466	2359933	It is very unlikely that patrons of tour operators are troublemakers.	It is very unlikely that patrons of tour operators are troublemakers.	112127197	1474830886650	1474830886765	i	73
217466	2359933	It is very unlikely that patrons of tour operators are troublemakers.	It is very unlikely that patrons of tour operators are troublemakers.	112127201	1474830886821	1474830886951	k	75
217466	2359933	It is very unlikely that patrons of tour operators are troublemakers.	It is very unlikely that patrons of tour operators are troublemakers.	112127225	1474830886899	1474830887032	e	69
217466	2359933	It is very unlikely that patrons of tour operators are troublemakers.	It is very unlikely that patrons of tour operators are troublemakers.	112127227	1474830887438	1474830887582	l	76
217466	2359933	It is very unlikely that patrons of tour operators are troublemakers.	It is very unlikely that patrons of tour operators are troublemakers.	112127231	1474830887500	1474830887582	y	89
217466	2359933	It is very unlikely that patrons of tour operators are troublemakers.	It is very unlikely that patrons of tour operators are troublemakers.	112127238	1474830887614	1474830887699	 	32
217466	2359933	It is very unlikely that patrons of tour operators are troublemakers.	It is very unlikely that patrons of tour operators are troublemakers.	112127244	1474830887699	1474830887798	t	84
217466	2359933	It is very unlikely that patrons of tour operators are troublemakers.	It is very unlikely that patrons of tour operators are troublemakers.	112127249	1474830887829	1474830887900	h	72
217466	2359933	It is very unlikely that patrons of tour operators are troublemakers.	It is very unlikely that patrons of tour operators are troublemakers.	112127260	1474830887900	1474830888069	a	65
217466	2359933	It is very unlikely that patrons of tour operators are troublemakers.	It is very unlikely that patrons of tour operators are troublemakers.	112127261	1474830888016	1474830888102	t	84
217466	2359933	It is very unlikely that patrons of tour operators are troublemakers.	It is very unlikely that patrons of tour operators are troublemakers.	112127263	1474830888069	1474830888164	 	32
217466	2359933	It is very unlikely that patrons of tour operators are troublemakers.	It is very unlikely that patrons of tour operators are troublemakers.	112127265	1474830888211	1474830888358	p	80
217466	2359933	It is very unlikely that patrons of tour operators are troublemakers.	It is very unlikely that patrons of tour operators are troublemakers.	112127301	1474830888316	1474830888448	a	65
217466	2359933	It is very unlikely that patrons of tour operators are troublemakers.	It is very unlikely that patrons of tour operators are troublemakers.	112127303	1474830888604	1474830888683	t	84
217466	2359933	It is very unlikely that patrons of tour operators are troublemakers.	It is very unlikely that patrons of tour operators are troublemakers.	112127305	1474830888761	1474830888848	r	82
217466	2359933	It is very unlikely that patrons of tour operators are troublemakers.	It is very unlikely that patrons of tour operators are troublemakers.	112127308	1474830888880	1474830888984	o	79
217466	2359933	It is very unlikely that patrons of tour operators are troublemakers.	It is very unlikely that patrons of tour operators are troublemakers.	112127310	1474830889077	1474830889168	n	78
217466	2359933	It is very unlikely that patrons of tour operators are troublemakers.	It is very unlikely that patrons of tour operators are troublemakers.	112127314	1474830889168	1474830889283	s	83
217466	2359933	It is very unlikely that patrons of tour operators are troublemakers.	It is very unlikely that patrons of tour operators are troublemakers.	112127343	1474830889315	1474830889420	 	32
217466	2359933	It is very unlikely that patrons of tour operators are troublemakers.	It is very unlikely that patrons of tour operators are troublemakers.	112127345	1474830889618	1474830889704	f	70
217466	2359933	It is very unlikely that patrons of tour operators are troublemakers.	It is very unlikely that patrons of tour operators are troublemakers.	112127347	1474830889653	1474830889751	o	79
217466	2359933	It is very unlikely that patrons of tour operators are troublemakers.	It is very unlikely that patrons of tour operators are troublemakers.	112127349	1474830890095	1474830890152	BKSP	8
217466	2359933	It is very unlikely that patrons of tour operators are troublemakers.	It is very unlikely that patrons of tour operators are troublemakers.	112127352	1474830890247	1474830890304	BKSP	8
217466	2359933	It is very unlikely that patrons of tour operators are troublemakers.	It is very unlikely that patrons of tour operators are troublemakers.	112127354	1474830890367	1474830890469	o	79
217466	2359933	It is very unlikely that patrons of tour operators are troublemakers.	It is very unlikely that patrons of tour operators are troublemakers.	112127396	1474830890414	1474830890505	f	70
217466	2359933	It is very unlikely that patrons of tour operators are troublemakers.	It is very unlikely that patrons of tour operators are troublemakers.	112127398	1474830890634	1474830890734	 	32
217466	2359933	It is very unlikely that patrons of tour operators are troublemakers.	It is very unlikely that patrons of tour operators are troublemakers.	112127405	1474830891189	1474830891272	t	84
217466	2359933	It is very unlikely that patrons of tour operators are troublemakers.	It is very unlikely that patrons of tour operators are troublemakers.	112127411	1474830891229	1474830891355	o	79
217466	2359933	It is very unlikely that patrons of tour operators are troublemakers.	It is very unlikely that patrons of tour operators are troublemakers.	112127416	1474830891319	1474830891434	u	85
217466	2359933	It is very unlikely that patrons of tour operators are troublemakers.	It is very unlikely that patrons of tour operators are troublemakers.	112127420	1474830891449	1474830891535	r	82
217466	2359933	It is very unlikely that patrons of tour operators are troublemakers.	It is very unlikely that patrons of tour operators are troublemakers.	112127462	1474830891594	1474830891654	 	32
217466	2359933	It is very unlikely that patrons of tour operators are troublemakers.	It is very unlikely that patrons of tour operators are troublemakers.	112127463	1474830891789	1474830891837	i	85
217466	2359933	It is very unlikely that patrons of tour operators are troublemakers.	It is very unlikely that patrons of tour operators are troublemakers.	112127464	1474830892182	1474830892301	BKSP	8
217466	2359933	It is very unlikely that patrons of tour operators are troublemakers.	It is very unlikely that patrons of tour operators are troublemakers.	112127466	1474830892536	1474830892653	BKSP	8
217466	2359933	It is very unlikely that patrons of tour operators are troublemakers.	It is very unlikely that patrons of tour operators are troublemakers.	112127468	1474830892778	1474830892922	o	79
217466	2359933	It is very unlikely that patrons of tour operators are troublemakers.	It is very unlikely that patrons of tour operators are troublemakers.	112127531	1474830892866	1474830893016	p	80
217466	2359933	It is very unlikely that patrons of tour operators are troublemakers.	It is very unlikely that patrons of tour operators are troublemakers.	112127536	1474830893016	1474830893159	e	69
217466	2359933	It is very unlikely that patrons of tour operators are troublemakers.	It is very unlikely that patrons of tour operators are troublemakers.	112127538	1474830893190	1474830893374	r	82
217466	2359933	It is very unlikely that patrons of tour operators are troublemakers.	It is very unlikely that patrons of tour operators are troublemakers.	112127540	1474830893374	1474830893526	a	65
217466	2359933	It is very unlikely that patrons of tour operators are troublemakers.	It is very unlikely that patrons of tour operators are troublemakers.	112127542	1474830893684	1474830893794	t	84
217466	2359933	It is very unlikely that patrons of tour operators are troublemakers.	It is very unlikely that patrons of tour operators are troublemakers.	112127543	1474830894172	1474830894299	o	79
217466	2359933	It is very unlikely that patrons of tour operators are troublemakers.	It is very unlikely that patrons of tour operators are troublemakers.	112127567	1474830894248	1474830894384	r	82
217466	2359933	It is very unlikely that patrons of tour operators are troublemakers.	It is very unlikely that patrons of tour operators are troublemakers.	112127570	1474830894575	1474830894700	s	83
217466	2359933	It is very unlikely that patrons of tour operators are troublemakers.	It is very unlikely that patrons of tour operators are troublemakers.	112127572	1474830894649	1474830894771	 	32
217466	2359933	It is very unlikely that patrons of tour operators are troublemakers.	It is very unlikely that patrons of tour operators are troublemakers.	112127574	1474830894869	1474830894901	i	73
217466	2359933	It is very unlikely that patrons of tour operators are troublemakers.	It is very unlikely that patrons of tour operators are troublemakers.	112127577	1474830895167	1474830895261	BKSP	8
217466	2359933	It is very unlikely that patrons of tour operators are troublemakers.	It is very unlikely that patrons of tour operators are troublemakers.	112127580	1474830895232	1474830895393	a	65
217466	2359933	It is very unlikely that patrons of tour operators are troublemakers.	It is very unlikely that patrons of tour operators are troublemakers.	112127582	1474830895393	1474830895517	r	82
217466	2359933	It is very unlikely that patrons of tour operators are troublemakers.	It is very unlikely that patrons of tour operators are troublemakers.	112127614	1474830895481	1474830895596	e	69
217466	2359933	It is very unlikely that patrons of tour operators are troublemakers.	It is very unlikely that patrons of tour operators are troublemakers.	112127616	1474830895596	1474830895682	 	32
217466	2359933	It is very unlikely that patrons of tour operators are troublemakers.	It is very unlikely that patrons of tour operators are troublemakers.	112127620	1474830895870	1474830895980	t	84
217466	2359933	It is very unlikely that patrons of tour operators are troublemakers.	It is very unlikely that patrons of tour operators are troublemakers.	112127623	1474830896340	1474830896449	r	82
217466	2359933	It is very unlikely that patrons of tour operators are troublemakers.	It is very unlikely that patrons of tour operators are troublemakers.	112127625	1474830896449	1474830896568	o	79
217466	2359933	It is very unlikely that patrons of tour operators are troublemakers.	It is very unlikely that patrons of tour operators are troublemakers.	112127635	1474830896517	1474830896623	u	85
217466	2359933	It is very unlikely that patrons of tour operators are troublemakers.	It is very unlikely that patrons of tour operators are troublemakers.	112127636	1474830896733	1474830896869	b	66
217466	2359933	It is very unlikely that patrons of tour operators are troublemakers.	It is very unlikely that patrons of tour operators are troublemakers.	112127637	1474830896869	1474830896989	l	76
217466	2359933	It is very unlikely that patrons of tour operators are troublemakers.	It is very unlikely that patrons of tour operators are troublemakers.	112127638	1474830896950	1474830897064	e	69
217466	2359933	It is very unlikely that patrons of tour operators are troublemakers.	It is very unlikely that patrons of tour operators are troublemakers.	112127639	1474830897283	1474830897413	m	77
217466	2359933	It is very unlikely that patrons of tour operators are troublemakers.	It is very unlikely that patrons of tour operators are troublemakers.	112127678	1474830897367	1474830897517	a	65
217466	2359933	It is very unlikely that patrons of tour operators are troublemakers.	It is very unlikely that patrons of tour operators are troublemakers.	112127679	1474830897783	1474830897917	k	75
217466	2359933	It is very unlikely that patrons of tour operators are troublemakers.	It is very unlikely that patrons of tour operators are troublemakers.	112127680	1474830897884	1474830898045	e	69
217466	2359933	It is very unlikely that patrons of tour operators are troublemakers.	It is very unlikely that patrons of tour operators are troublemakers.	112127681	1474830897998	1474830898187	r	82
217466	2359933	It is very unlikely that patrons of tour operators are troublemakers.	It is very unlikely that patrons of tour operators are troublemakers.	112127682	1474830898131	1474830898266	s	83
217466	2359950	Bradford has yet to prove himself as a Fantasy player.	Bradford has yet to prove himeself as a Fantasy player	112127791	1474830901223	1474830901752	SHIFT	16
217466	2359950	Bradford has yet to prove himself as a Fantasy player.	Bradford has yet to prove himeself as a Fantasy player	112127788	1474830901639	1474830901689	B	66
217466	2359950	Bradford has yet to prove himself as a Fantasy player.	Bradford has yet to prove himeself as a Fantasy player	112127795	1474830901830	1474830901904	r	82
217466	2359950	Bradford has yet to prove himself as a Fantasy player.	Bradford has yet to prove himeself as a Fantasy player	112127797	1474830901904	1474830902058	a	65
217466	2359950	Bradford has yet to prove himself as a Fantasy player.	Bradford has yet to prove himeself as a Fantasy player	112127800	1474830902005	1474830902120	d	68
